"","Poll_spec","Poll_order","Julian_day","Plant_spec","Freq","Period"
"427","Bombus occidentalis","Hymenoptera",187,"Rubus deliciosus",7,"Past"
"428","Bombus occidentalis","Hymenoptera",158,"Rubus deliciosus",2,"Past"
"429","Bombus occidentalis","Hymenoptera",178,"Rubus deliciosus",1,"Past"
"430","Bombus occidentalis","Hymenoptera",189,"Rosa acicularis",4,"Past"
"431","Bombus occidentalis","Hymenoptera",199,"Rosa acicularis",1,"Past"
"432","Bombus occidentalis","Hymenoptera",193,"Rosa acicularis",1,"Past"
"433","Bombus occidentalis","Hymenoptera",201,"Rosa acicularis",5,"Past"
"434","Bombus occidentalis","Hymenoptera",194,"Rosa acicularis",6,"Past"
"435","Bombus occidentalis","Hymenoptera",194,"Aquilegia coerulea",1,"Past"
"436","Bombus occidentalis","Hymenoptera",204,"Geranium caespitosum",1,"Past"
"437","Bombus occidentalis","Hymenoptera",192,"Rosa acicularis",8,"Past"
"438","Bombus occidentalis","Hymenoptera",193,"Aquilegia coerulea",2,"Past"
"439","Bombus occidentalis","Hymenoptera",193,"Mertensia alpina",1,"Past"
"440","Bombus occidentalis","Hymenoptera",214,"Geranium caespitosum",1,"Past"
"441","Bombus occidentalis","Hymenoptera",184,"Rosa acicularis",6,"Past"
"442","Bombus occidentalis","Hymenoptera",184,"Scrophularia nodosa",1,"Past"
"443","Bombus occidentalis","Hymenoptera",214,"Geranium caespitosum",9,"Past"
"448","Colletes paniscus","Hymenoptera",187,"Rubus idaeus var. strigosus",2,"Past"
"449","Colletes paniscus","Hymenoptera",174,"Mertensia sibirica",1,"Past"
"450","Colletes paniscus","Hymenoptera",195,"Frasera speciosa",1,"Past"
"451","Colletes paniscus","Hymenoptera",168,"Rubus deliciosus",24,"Past"
"452","Colletes paniscus","Hymenoptera",184,"Geranium caespitosum",2,"Past"
"463","Eristalis stipator","Diptera",184,"Rubus deliciosus",3,"Past"
"464","Eristalis stipator","Diptera",189,"Rosa acicularis",5,"Past"
"465","Eristalis stipator","Diptera",193,"Geranium caespitosum",1,"Past"
"558","Hoplitis albifrons","Hymenoptera",161,"Rubus deliciosus",1,"Past"
"559","Hoplitis albifrons","Hymenoptera",180,"Rubus idaeus var. strigosus",2,"Past"
"560","Hoplitis albifrons","Hymenoptera",180,"Geranium caespitosum",1,"Past"
"561","Hoplitis albifrons","Hymenoptera",206,"Geranium caespitosum",1,"Past"
"562","Hoplitis albifrons","Hymenoptera",202,"Chamaenerion angustifolium",1,"Past"
"563","Hoplitis albifrons","Hymenoptera",200,"Chamaenerion angustifolium",1,"Past"
"564","Hoplitis albifrons","Hymenoptera",170,"Penstemon virens",3,"Past"
"565","Hoplitis albifrons","Hymenoptera",220,"Monarda fistulosa",1,"Past"
"566","Hoplitis albifrons","Hymenoptera",178,"Rubus idaeus var. strigosus",1,"Past"
"567","Hoplitis albifrons","Hymenoptera",188,"Rubus idaeus var. strigosus",1,"Past"
"568","Hoplitis albifrons","Hymenoptera",185,"Rubus idaeus var. strigosus",1,"Past"
"569","Hoplitis albifrons","Hymenoptera",193,"Aquilegia coerulea",1,"Past"
"570","Hoplitis albifrons","Hymenoptera",188,"Rubus idaeus var. strigosus",1,"Past"
"571","Hoplitis albifrons","Hymenoptera",189,"Rosa acicularis",5,"Past"
"572","Hoplitis albifrons","Hymenoptera",193,"Rosa acicularis",1,"Past"
"573","Hoplitis albifrons","Hymenoptera",193,"Aquilegia coerulea",4,"Past"
"574","Hoplitis albifrons","Hymenoptera",201,"Aquilegia coerulea",1,"Past"
"575","Hoplitis albifrons","Hymenoptera",194,"Rosa acicularis",1,"Past"
"576","Hoplitis albifrons","Hymenoptera",194,"Aquilegia coerulea",1,"Past"
"577","Hoplitis albifrons","Hymenoptera",195,"Geranium caespitosum",3,"Past"
"578","Hoplitis albifrons","Hymenoptera",190,"Geranium caespitosum",1,"Past"
"579","Hoplitis albifrons","Hymenoptera",193,"Aquilegia coerulea",1,"Past"
"580","Hoplitis albifrons","Hymenoptera",229,"Chamaenerion angustifolium",4,"Past"
"581","Hoplitis albifrons","Hymenoptera",170,"Penstemon virens",1,"Past"
"582","Hoplitis albifrons","Hymenoptera",170,"Penstemon glaber",1,"Past"
"583","Hoplitis albifrons","Hymenoptera",182,"Geranium caespitosum",1,"Past"
"584","Hoplitis albifrons","Hymenoptera",187,"Penstemon virens",4,"Past"
"585","Hoplitis albifrons","Hymenoptera",187,"Geranium caespitosum",7,"Past"
"586","Hoplitis albifrons","Hymenoptera",214,"Geranium caespitosum",2,"Past"
"588","Hylaeus annulatus","Hymenoptera",179,"Geranium caespitosum",4,"Past"
"589","Hylaeus annulatus","Hymenoptera",180,"Geranium caespitosum",32,"Past"
"590","Hylaeus annulatus","Hymenoptera",229,"Geranium caespitosum",1,"Past"
"591","Hylaeus annulatus","Hymenoptera",197,"Geranium caespitosum",9,"Past"
"592","Hylaeus annulatus","Hymenoptera",197,"Geranium caespitosum",1,"Past"
"593","Hylaeus annulatus","Hymenoptera",176,"Penstemon glaber",3,"Past"
"594","Hylaeus annulatus","Hymenoptera",178,"Penstemon glaber",1,"Past"
"595","Hylaeus annulatus","Hymenoptera",194,"Penstemon glaber",4,"Past"
"596","Hylaeus annulatus","Hymenoptera",178,"Penstemon glaber",1,"Past"
"597","Hylaeus annulatus","Hymenoptera",191,"Penstemon glaber",1,"Past"
"598","Hylaeus annulatus","Hymenoptera",193,"Penstemon glaber",2,"Past"
"599","Hylaeus annulatus","Hymenoptera",187,"Rubus idaeus var. strigosus",7,"Past"
"600","Hylaeus annulatus","Hymenoptera",193,"Rubus idaeus var. strigosus",1,"Past"
"601","Hylaeus annulatus","Hymenoptera",193,"Opulaster",1,"Past"
"602","Hylaeus annulatus","Hymenoptera",194,"Rubus idaeus var. strigosus",5,"Past"
"603","Hylaeus annulatus","Hymenoptera",194,"Rubus idaeus var. strigosus",1,"Past"
"604","Hylaeus annulatus","Hymenoptera",187,"Physocarpus opulifolius",1,"Past"
"605","Hylaeus annulatus","Hymenoptera",178,"Rosa acicularis",1,"Past"
"606","Hylaeus annulatus","Hymenoptera",195,"Geranium caespitosum",57,"Past"
"607","Hylaeus annulatus","Hymenoptera",195,"Geranium richardsonii",7,"Past"
"608","Hylaeus annulatus","Hymenoptera",204,"Geranium caespitosum",2,"Past"
"609","Hylaeus annulatus","Hymenoptera",190,"Geranium richardsonii",1,"Past"
"610","Hylaeus annulatus","Hymenoptera",190,"Geranium caespitosum",5,"Past"
"611","Hylaeus annulatus","Hymenoptera",190,"Geranium richardsonii",2,"Past"
"612","Hylaeus annulatus","Hymenoptera",190,"Geranium caespitosum",12,"Past"
"613","Hylaeus annulatus","Hymenoptera",190,"Geranium richardsonii",2,"Past"
"614","Hylaeus annulatus","Hymenoptera",229,"Chamaenerion angustifolium",3,"Past"
"615","Hylaeus annulatus","Hymenoptera",170,"Penstemon glaber",1,"Past"
"616","Hylaeus annulatus","Hymenoptera",195,"Penstemon glaber",1,"Past"
"617","Hylaeus annulatus","Hymenoptera",168,"Penstemon virens",1,"Past"
"618","Hylaeus basalis","Hymenoptera",187,"Rubus deliciosus",4,"Past"
"619","Hylaeus basalis","Hymenoptera",178,"Rubus deliciosus",1,"Past"
"620","Hylaeus basalis","Hymenoptera",179,"Geranium caespitosum",3,"Past"
"621","Hylaeus basalis","Hymenoptera",187,"Rubus deliciosus",1,"Past"
"622","Hylaeus basalis","Hymenoptera",185,"Penstemon secundiflorus",2,"Past"
"623","Hylaeus basalis","Hymenoptera",189,"Rosa acicularis",1,"Past"
"624","Hylaeus basalis","Hymenoptera",192,"Rosa acicularis",1,"Past"
"625","Hylaeus basalis","Hymenoptera",193,"Rosa acicularis",2,"Past"
"626","Hylaeus basalis","Hymenoptera",193,"Aquilegia coerulea",1,"Past"
"627","Hylaeus basalis","Hymenoptera",201,"Rosa acicularis",10,"Past"
"628","Hylaeus basalis","Hymenoptera",201,"Aquilegia coerulea",1,"Past"
"629","Hylaeus basalis","Hymenoptera",201,"Rubus deliciosus",3,"Past"
"630","Hylaeus basalis","Hymenoptera",183,"Geranium richardsonii",40,"Past"
"631","Hylaeus basalis","Hymenoptera",183,"Rubus idaeus var. strigosus",1,"Past"
"632","Hylaeus basalis","Hymenoptera",191,"Rubus idaeus var. strigosus",1,"Past"
"633","Hylaeus basalis","Hymenoptera",192,"Rubus idaeus var. strigosus",1,"Past"
"634","Hylaeus basalis","Hymenoptera",189,"Geranium caespitosum",1,"Past"
"635","Hylaeus basalis","Hymenoptera",189,"Rubus idaeus var. strigosus",1,"Past"
"636","Hylaeus basalis","Hymenoptera",192,"Geranium caespitosum",15,"Past"
"637","Hylaeus basalis","Hymenoptera",170,"Penstemon hallii",3,"Past"
"638","Hylaeus basalis","Hymenoptera",170,"Penstemon virens",9,"Past"
"639","Hylaeus basalis","Hymenoptera",182,"Penstemon virens",5,"Past"
"640","Hylaeus basalis","Hymenoptera",214,"Geranium caespitosum",1,"Past"
"641","Hylaeus wootoni","Hymenoptera",187,"Rubus deliciosus",1,"Past"
"642","Hylaeus wootoni","Hymenoptera",180,"Geranium caespitosum",1,"Past"
"643","Hylaeus wootoni","Hymenoptera",217,"Geranium caespitosum",2,"Past"
"644","Hylaeus wootoni","Hymenoptera",217,"Geranium richardsonii",5,"Past"
"645","Hylaeus wootoni","Hymenoptera",196,"Chamaenerion angustifolium",2,"Past"
"646","Hylaeus wootoni","Hymenoptera",196,"Geranium caespitosum",1,"Past"
"647","Hylaeus wootoni","Hymenoptera",214,"Geranium caespitosum",2,"Past"
"648","Hylaeus annulatus","Hymenoptera",164,"Rubus deliciosus",1,"Past"
"649","Hylaeus annulatus","Hymenoptera",174,"Rubus deliciosus",1,"Past"
"650","Hylaeus annulatus","Hymenoptera",187,"Rubus deliciosus",3,"Past"
"651","Hylaeus annulatus","Hymenoptera",197,"Geranium caespitosum",1,"Past"
"652","Hylaeus annulatus","Hymenoptera",178,"Rubus idaeus var. strigosus",3,"Past"
"653","Hylaeus annulatus","Hymenoptera",195,"Rubus idaeus var. strigosus",11,"Past"
"654","Hylaeus annulatus","Hymenoptera",195,"Frasera speciosa",2,"Past"
"655","Hylaeus annulatus","Hymenoptera",199,"Rubus idaeus var. strigosus",2,"Past"
"656","Hylaeus annulatus","Hymenoptera",185,"Rubus idaeus var. strigosus",2,"Past"
"657","Hylaeus annulatus","Hymenoptera",185,"Penstemon secundiflorus",5,"Past"
"658","Hylaeus annulatus","Hymenoptera",189,"Geranium caespitosum",2,"Past"
"659","Hylaeus annulatus","Hymenoptera",199,"Rosa acicularis",2,"Past"
"660","Hylaeus annulatus","Hymenoptera",199,"Cleome serrulata",1,"Past"
"661","Hylaeus annulatus","Hymenoptera",201,"Rosa acicularis",11,"Past"
"662","Hylaeus annulatus","Hymenoptera",201,"Aquilegia coerulea",1,"Past"
"663","Hylaeus annulatus","Hymenoptera",201,"Rubus deliciosus",1,"Past"
"664","Hylaeus annulatus","Hymenoptera",194,"Rosa acicularis",1,"Past"
"665","Hylaeus annulatus","Hymenoptera",195,"Geranium caespitosum",46,"Past"
"666","Hylaeus annulatus","Hymenoptera",195,"Geranium richardsonii",3,"Past"
"667","Hylaeus annulatus","Hymenoptera",195,"Geranium caespitosum",1,"Past"
"668","Hylaeus annulatus","Hymenoptera",195,"Geranium richardsonii",1,"Past"
"669","Hylaeus annulatus","Hymenoptera",217,"Geranium caespitosum",1,"Past"
"670","Hylaeus annulatus","Hymenoptera",190,"Geranium caespitosum",55,"Past"
"671","Hylaeus annulatus","Hymenoptera",190,"Geranium richardsonii",6,"Past"
"672","Hylaeus annulatus","Hymenoptera",190,"Geranium caespitosum",5,"Past"
"673","Hylaeus annulatus","Hymenoptera",190,"Geranium richardsonii",1,"Past"
"674","Hylaeus annulatus","Hymenoptera",183,"Geranium richardsonii",2,"Past"
"675","Hylaeus annulatus","Hymenoptera",192,"Geranium caespitosum",13,"Past"
"676","Hylaeus annulatus","Hymenoptera",184,"Geranium sp.",1,"Past"
"677","Hylaeus annulatus","Hymenoptera",196,"Chamaenerion angustifolium",6,"Past"
"678","Hylaeus annulatus","Hymenoptera",196,"Geranium caespitosum",13,"Past"
"679","Hylaeus annulatus","Hymenoptera",202,"Penstemon glaber",5,"Past"
"680","Hylaeus annulatus","Hymenoptera",202,"Penstemon hallii",1,"Past"
"681","Hylaeus annulatus","Hymenoptera",202,"Pedicularis groenlandica",11,"Past"
"682","Hylaeus annulatus","Hymenoptera",193,"Penstemon virens",7,"Past"
"683","Hylaeus annulatus","Hymenoptera",193,"Chamaenerion angustifolium",1,"Past"
"684","Hylaeus annulatus","Hymenoptera",184,"Penstemon virens",1,"Past"
"685","Hylaeus annulatus","Hymenoptera",184,"Penstemon secundiflorus",1,"Past"
"686","Hylaeus annulatus","Hymenoptera",184,"Scrophularia nodosa",1,"Past"
"687","Hylaeus annulatus","Hymenoptera",217,"Monarda fistulosa",1,"Past"
"688","Hylaeus annulatus","Hymenoptera",217,"Erigeron macranthus",1,"Past"
"689","Hylaeus annulatus","Hymenoptera",217,"Calochortus gunnisoni",2,"Past"
"702","Megachile melanophaea","Hymenoptera",177,"Rubus deliciosus",1,"Past"
"703","Megachile melanophaea","Hymenoptera",178,"Rubus deliciosus",1,"Past"
"704","Megachile melanophaea","Hymenoptera",202,"Chamaenerion angustifolium",1,"Past"
"705","Megachile melanophaea","Hymenoptera",200,"Chamaenerion angustifolium",2,"Past"
"706","Megachile melanophaea","Hymenoptera",200,"Chamaenerion angustifolium",2,"Past"
"707","Megachile melanophaea","Hymenoptera",203,"Chamaenerion angustifolium",1,"Past"
"708","Megachile melanophaea","Hymenoptera",186,"Monarda fistulosa",2,"Past"
"709","Megachile melanophaea","Hymenoptera",188,"Opulaster",1,"Past"
"710","Megachile melanophaea","Hymenoptera",199,"Cleome serrulata",1,"Past"
"711","Megachile melanophaea","Hymenoptera",188,"Rubus idaeus var. strigosus",2,"Past"
"712","Megachile melanophaea","Hymenoptera",189,"Rosa acicularis",4,"Past"
"713","Megachile melanophaea","Hymenoptera",199,"Rosa acicularis",1,"Past"
"714","Megachile melanophaea","Hymenoptera",199,"Cleome serrulata",1,"Past"
"715","Megachile melanophaea","Hymenoptera",193,"Rosa acicularis",1,"Past"
"716","Megachile melanophaea","Hymenoptera",195,"Geranium caespitosum",5,"Past"
"717","Megachile melanophaea","Hymenoptera",192,"Rosa acicularis",8,"Past"
"718","Megachile melanophaea","Hymenoptera",194,"Rosa acicularis",5,"Past"
"719","Megachile melanophaea","Hymenoptera",184,"Rosa acicularis",8,"Past"
"722","Megachile relativa","Hymenoptera",190,"Geranium caespitosum",2,"Past"
"723","Megachile relativa","Hymenoptera",190,"Geranium richardsonii",2,"Past"
"724","Megachile relativa","Hymenoptera",214,"Geranium caespitosum",2,"Past"
"725","Megachile relativa","Hymenoptera",196,"Chamaenerion angustifolium",4,"Past"
"738","Osmia bruneri","Hymenoptera",161,"Rubus deliciosus",1,"Past"
"739","Osmia bruneri","Hymenoptera",156,"Rubus deliciosus",5,"Past"
"740","Osmia bruneri","Hymenoptera",158,"Rubus deliciosus",1,"Past"
"741","Osmia bruneri","Hymenoptera",181,"Rubus idaeus var. strigosus",2,"Past"
"742","Osmia bruneri","Hymenoptera",178,"Penstemon glaber",4,"Past"
"743","Osmia bruneri","Hymenoptera",191,"Penstemon glaber",1,"Past"
"744","Osmia bruneri","Hymenoptera",193,"Penstemon glaber",27,"Past"
"745","Osmia bruneri","Hymenoptera",199,"Penstemon glaber",17,"Past"
"746","Osmia bruneri","Hymenoptera",178,"Penstemon glaber",18,"Past"
"747","Osmia bruneri","Hymenoptera",191,"Penstemon glaber",4,"Past"
"748","Osmia bruneri","Hymenoptera",193,"Penstemon glaber",18,"Past"
"749","Osmia bruneri","Hymenoptera",199,"Penstemon glaber",40,"Past"
"750","Osmia bruneri","Hymenoptera",164,"Penstemon virens",1,"Past"
"751","Osmia bruneri","Hymenoptera",166,"Penstemon virens",15,"Past"
"752","Osmia bruneri","Hymenoptera",167,"Penstemon virens",1,"Past"
"753","Osmia bruneri","Hymenoptera",169,"Penstemon virens",1,"Past"
"754","Osmia bruneri","Hymenoptera",188,"Rubus idaeus var. strigosus",3,"Past"
"755","Osmia bruneri","Hymenoptera",188,"Rubus deliciosus",2,"Past"
"756","Osmia bruneri","Hymenoptera",187,"Rubus idaeus var. strigosus",1,"Past"
"757","Osmia bruneri","Hymenoptera",178,"Rubus deliciosus",6,"Past"
"758","Osmia bruneri","Hymenoptera",178,"Rubus idaeus var. strigosus",10,"Past"
"759","Osmia bruneri","Hymenoptera",178,"Rubus idaeus var. strigosus",4,"Past"
"760","Osmia bruneri","Hymenoptera",187,"Rubus idaeus var. strigosus",1,"Past"
"761","Osmia bruneri","Hymenoptera",188,"Opulaster",2,"Past"
"762","Osmia bruneri","Hymenoptera",199,"Rubus idaeus var. strigosus",3,"Past"
"763","Osmia bruneri","Hymenoptera",179,"Rubus deliciosus",1,"Past"
"764","Osmia bruneri","Hymenoptera",184,"Rubus deliciosus",1,"Past"
"765","Osmia bruneri","Hymenoptera",183,"Geranium richardsonii",1,"Past"
"766","Osmia bruneri","Hymenoptera",191,"Rubus idaeus var. strigosus",1,"Past"
"767","Osmia bruneri","Hymenoptera",192,"Rubus idaeus var. strigosus",1,"Past"
"768","Osmia bruneri","Hymenoptera",189,"Geranium caespitosum",1,"Past"
"769","Osmia bruneri","Hymenoptera",189,"Rubus idaeus var. strigosus",1,"Past"
"770","Osmia bruneri","Hymenoptera",195,"Aquilegia coerulea",1,"Past"
"771","Osmia bruneri","Hymenoptera",170,"Penstemon glaber",3,"Past"
"772","Osmia bruneri","Hymenoptera",170,"Penstemon virens",2,"Past"
"773","Osmia bruneri","Hymenoptera",202,"Penstemon glaber",2,"Past"
"774","Osmia bruneri","Hymenoptera",195,"Penstemon glaber",1,"Past"
"775","Osmia bruneri","Hymenoptera",184,"Penstemon secundiflorus",3,"Past"
"778","Osmia densa","Hymenoptera",161,"Rubus deliciosus",2,"Past"
"779","Osmia densa","Hymenoptera",187,"Rubus deliciosus",1,"Past"
"780","Osmia densa","Hymenoptera",156,"Rubus deliciosus",5,"Past"
"781","Osmia densa","Hymenoptera",158,"Rubus deliciosus",2,"Past"
"782","Osmia densa","Hymenoptera",187,"Rubus idaeus var. strigosus",7,"Past"
"783","Osmia densa","Hymenoptera",188,"Rubus idaeus var. strigosus",2,"Past"
"784","Osmia densa","Hymenoptera",193,"Rubus idaeus var. strigosus",3,"Past"
"785","Osmia densa","Hymenoptera",193,"Opulaster",1,"Past"
"786","Osmia densa","Hymenoptera",195,"Rubus idaeus var. strigosus",8,"Past"
"787","Osmia densa","Hymenoptera",193,"Mertensia alpina",1,"Past"
"788","Osmia densa","Hymenoptera",179,"Rosa acicularis",1,"Past"
"789","Osmia densa","Hymenoptera",178,"Rosa acicularis",5,"Past"
"790","Osmia densa","Hymenoptera",194,"Rosa acicularis",1,"Past"
"791","Osmia densa","Hymenoptera",183,"Geranium richardsonii",1,"Past"
"792","Osmia densa","Hymenoptera",170,"Penstemon glaber",10,"Past"
"793","Osmia densa","Hymenoptera",170,"Penstemon hallii",15,"Past"
"794","Osmia densa","Hymenoptera",170,"Penstemon virens",2,"Past"
"795","Osmia densa","Hymenoptera",182,"Penstemon virens",16,"Past"
"796","Osmia densa","Hymenoptera",182,"Geranium caespitosum",1,"Past"
"797","Osmia densa","Hymenoptera",187,"Geranium caespitosum",1,"Past"
"798","Osmia pentstemonis","Hymenoptera",176,"Penstemon glaber",48,"Past"
"799","Osmia pentstemonis","Hymenoptera",178,"Penstemon glaber",10,"Past"
"800","Osmia pentstemonis","Hymenoptera",179,"Penstemon glaber",7,"Past"
"801","Osmia pentstemonis","Hymenoptera",194,"Penstemon glaber",34,"Past"
"802","Osmia pentstemonis","Hymenoptera",205,"Penstemon glaber",17,"Past"
"803","Osmia pentstemonis","Hymenoptera",182,"Penstemon glaber",4,"Past"
"804","Osmia pentstemonis","Hymenoptera",176,"Penstemon glaber",16,"Past"
"805","Osmia pentstemonis","Hymenoptera",178,"Penstemon glaber",3,"Past"
"806","Osmia pentstemonis","Hymenoptera",179,"Penstemon glaber",14,"Past"
"807","Osmia pentstemonis","Hymenoptera",194,"Penstemon glaber",22,"Past"
"808","Osmia pentstemonis","Hymenoptera",205,"Penstemon glaber",34,"Past"
"809","Osmia pentstemonis","Hymenoptera",182,"Penstemon glaber",3,"Past"
"810","Osmia pentstemonis","Hymenoptera",164,"Penstemon virens",7,"Past"
"811","Osmia pentstemonis","Hymenoptera",170,"Penstemon virens",15,"Past"
"812","Osmia pentstemonis","Hymenoptera",166,"Penstemon virens",5,"Past"
"813","Osmia pentstemonis","Hymenoptera",167,"Penstemon virens",12,"Past"
"814","Osmia pentstemonis","Hymenoptera",168,"Penstemon virens",13,"Past"
"815","Osmia pentstemonis","Hymenoptera",169,"Penstemon virens",20,"Past"
"816","Osmia pentstemonis","Hymenoptera",217,"Geranium richardsonii",1,"Past"
"817","Osmia pentstemonis","Hymenoptera",184,"Castilleja miniata",1,"Past"
"818","Osmia pentstemonis","Hymenoptera",184,"Penstemon secundiflorus",6,"Past"
"819","Osmia pentstemonis","Hymenoptera",202,"Penstemon glaber",8,"Past"
"820","Osmia pentstemonis","Hymenoptera",195,"Penstemon glaber",5,"Past"
"821","Osmia pentstemonis","Hymenoptera",168,"Penstemon virens",1,"Past"
